a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.1534,1.6464,4.6667,1.7999,2.2535,4.4272,1.9299,1.1043,angry
2.75,1.0909,2.914,1.8644,2.7542,2.6679,2.1837,1.5023,angry
2.9364,1.2675,3.248,2.489,2.2701,2.3616,2.1735,1.3646,angry
2.2704,2.5055,3.1427,1.4402,2.2994,2.5125,2.6043,1.2708,angry
3.6056,2.9205,3.1953,2.1756,3.3028,2.4878,2.0655,1.8345,angry
2.9361,2.4083,3.2193,2.2102,3.9072,5.3437,1.9347,1.3519,angry
2.0591,2.5754,5.512,2.0173,6.0518,6.2769,1.7114,1.0,angry
2.3723,2.4207,3.6001,1.2216,1.8667,4.4721,2.1633,1.3551,angry
2.4009,2.5,2.914,3.176,3.1278,2.8,1.7871,1.1353,angry
2.9057,3.4525,2.6074,1.9503,2.3307,2.9774,2.046,1.5684,angry
2.7113,3.2988,3.9559,2.5212,3.1179,3.0,2.0785,1.3557,angry
3.3773,3.0679,2.3222,1.9946,3.9384,3.7724,2.122,1.6298,angry
2.878,4.2573,2.9691,3.6056,1.9969,3.0067,2.2656,1.4692,angry
2.7094,2.9678,3.1545,2.0204,2.1517,3.1623,1.7205,1.2059,angry
3.5835,2.5125,2.7748,3.7401,2.7213,2.7951,1.8868,1.5952,angry
3.0712,3.4004,2.8314,2.6373,4.2524,3.2358,2.0,1.4275,angry
2.6095,4.3724,3.2828,2.5021,5.8382,3.6056,1.8868,1.3879,angry
2.5229,2.3512,3.7957,3.3993,2.3199,4.1231,2.0,1.1699,angry
2.6675,1.3636,4.0311,2.5874,3.1048,2.5495,2.309,1.4667,angry
2.6855,1.6172,3.4342,1.6491,3.7465,3.7947,2.1667,1.4572,angry
2.7238,2.3324,2.1459,2.5014,2.8035,3.3354,1.8237,1.0981,angry
3.1411,2.9533,3.4053,3.0017,2.5852,4.5277,1.7807,1.5352,angry
2.2708,2.432,3.2645,2.8164,2.0089,4.5,1.8468,1.0936,angry
2.719,1.8974,2.9509,1.4317,2.2774,3.9115,2.4588,1.3868,angry
2.6028,2.4207,3.7033,1.8302,2.6188,4.1695,2.0717,1.413,angry
2.694,5.0249,3.4755,2.0386,3.2617,4.4944,1.5952,1.2105,angry
4.3768,1.3333,2.3435,2.4084,2.3848,3.0185,2.6504,2.1287,angry
2.7823,2.8071,2.9521,2.1764,2.1764,2.4,2.2515,1.3556,angry
3.1623,3.648,3.9088,2.7616,3.1487,2.4424,2.1342,1.5282,angry
2.9877,1.8409,3.7306,2.5062,2.7994,2.75,1.8205,1.3611,angry
3.1925,1.6997,3.0248,2.0476,2.9831,5.5317,1.824,1.6172,angry
2.7143,2.8,2.6225,1.8601,2.8935,3.25,2.0783,1.4286,angry
2.8419,5.831,3.1545,2.4166,2.6851,3.25,1.7709,1.3038,angry
2.5435,2.6874,4.0,2.4563,2.0732,3.3955,1.7143,1.118,angry
2.5847,2.4,1.9858,1.3435,2.3041,2.4375,2.1913,1.3359,angry
2.8388,1.4487,2.7115,2.1696,2.3492,3.8079,2.2438,1.5358,angry
2.1079,3.0046,5.0444,1.4719,2.1778,7.0,1.9299,1.2758,angry
3.1271,2.9483,2.5693,2.0831,1.8164,2.5055,2.0664,1.4634,angry
2.3088,2.0039,4.6904,1.8036,1.6925,4.6667,2.0013,1.2491,angry
2.8223,2.6306,3.2249,1.8269,1.9522,4.0139,2.0206,1.3014,angry
3.3364,3.0679,3.7111,2.283,3.9638,2.8555,1.9341,1.7066,angry
2.9214,3.0,3.7143,3.0191,3.0191,2.6789,2.1747,1.4191,angry
2.9179,2.0,3.0,4.0059,2.1851,2.7613,1.9918,1.4167,angry
3.0575,3.3354,2.692,2.2923,3.3819,3.1925,1.6991,1.676,angry
4.111,2.357,3.3701,4.5811,2.6178,4.6098,1.7489,1.562,angry
2.8144,1.1098,3.1429,1.4467,1.9291,3.3993,1.9831,1.5058,angry
2.2725,6.0415,3.6427,2.2998,3.6137,3.6461,2.2112,1.3127,angry
2.9271,1.625,2.8142,1.7173,3.3752,4.3333,2.0,1.5385,angry
2.7535,1.8158,3.5747,2.0089,4.0974,5.0249,2.1271,1.3849,angry
3.501,2.4,2.5229,1.9488,3.0209,4.4272,1.9339,1.752,angry
2.8747,2.7116,3.6356,3.8317,2.1672,3.7947,1.9185,1.4422,angry
2.5625,1.6,2.1098,1.5,3.375,7.5,1.9345,1.375,angry
2.1575,3.8053,4.0156,2.6176,4.4098,3.75,2.201,1.2614,angry
2.7336,2.718,3.4473,1.865,2.6507,4.2048,1.8081,1.5776,angry
3.2317,3.25,4.6667,3.509,3.0851,2.5495,2.0,1.5385,angry
2.9105,1.8333,1.9879,1.5,3.0,3.6667,2.0929,1.5481,angry
3.8889,2.9483,2.6151,1.9182,2.8774,3.106,2.0792,1.8265,angry
2.8798,17.0294,3.6,2.5261,2.348,2.3393,2.4936,1.4692,angry
2.7927,2.7857,2.8137,2.2014,2.7585,3.153,1.9277,1.3489,angry
2.8248,2.3859,2.361,2.3763,2.6278,3.0414,1.9881,1.4887,angry
3.4167,1.3333,3.6425,1.9144,2.4393,3.0,2.3348,1.6667,angry
2.9129,5.0249,3.3744,3.3634,5.0451,3.35,2.0123,1.4072,angry
2.8098,8.0156,3.824,2.7526,3.6206,3.4059,1.9387,1.4984,angry
3.132,3.1901,2.7402,2.3593,3.5334,2.4083,2.5038,1.6038,angry
2.0693,2.3989,8.4067,1.7518,2.7659,6.6708,2.0,1.1804,angry
2.8873,5.0249,3.3663,3.175,2.6598,5.5,1.6389,1.3931,angry
2.9421,2.7116,2.9142,1.6508,3.5746,4.8166,2.1213,1.5284,angry
2.3975,3.3375,4.8688,2.0031,3.0046,5.6765,2.2322,1.3991,angry
3.3925,2.6,3.9005,2.4769,2.1523,2.4331,2.4715,1.6993,angry
2.4959,2.6355,3.5,2.7295,3.4119,3.7583,1.8637,1.2476,angry
2.4336,2.2672,4.0535,1.9108,1.9108,3.2596,1.8423,1.1228,angry
2.8401,4.0,3.0929,1.7563,3.1184,3.1009,2.2856,1.5589,angry
2.4224,4.6786,3.0632,2.3042,3.8403,2.9104,2.0017,1.2133,angry
3.5879,3.4041,3.375,2.4142,3.7022,2.5795,2.5273,1.7232,angry
2.9958,2.3393,2.4396,2.4684,2.9446,3.153,2.309,1.5691,angry
3.276,1.6991,2.664,1.6709,3.9811,2.8555,2.0489,1.7452,angry
3.0156,3.1623,2.6465,1.9028,4.3231,5.0442,1.7891,1.5416,angry
2.948,1.6687,2.625,2.5909,2.6111,2.3599,2.2075,1.5481,angry
2.7823,2.8071,2.833,1.6407,2.2975,3.2596,1.9312,1.2903,angry
2.5503,2.5148,4.8396,1.859,1.7287,3.43,1.7103,1.119,angry
3.9076,1.5662,3.8499,2.9275,2.2377,3.2249,1.8081,1.9474,angry
2.7222,3.6702,3.6864,2.0082,3.5501,4.0139,2.3489,1.4018,angry
2.8008,3.0,3.9088,3.75,4.8683,3.3955,2.0,1.3333,angry
3.2009,2.7613,2.9928,2.3601,3.7317,2.7613,2.1,1.5497,angry
2.5612,3.5355,4.0807,2.17,1.8601,3.6056,1.7489,1.2458,angry
2.4525,2.3324,3.4342,2.9446,2.0957,4.7854,1.9446,1.2962,angry
2.6379,1.5714,3.3663,1.7118,2.4454,5.0,1.9,1.3667,angry
4.319,1.4569,2.1918,2.1543,1.6653,3.0,2.6719,2.1662,angry
3.3129,2.6588,2.9935,2.1048,2.3959,3.0,2.4518,1.635,angry
3.2836,5.0249,2.6913,2.224,5.2501,3.0,1.8333,1.6945,angry
2.931,3.3855,3.33,1.994,2.6587,3.0,2.0672,1.3927,angry
2.7083,2.8071,2.5713,2.6142,2.3554,4.0139,2.1656,1.432,angry
2.1735,1.7029,3.5,3.1834,3.7501,3.153,2.0783,1.1157,angry
3.0779,2.5495,3.6576,3.0462,3.8243,3.25,2.3128,1.6172,angry
3.2622,2.5321,2.3717,1.7905,2.3873,4.0139,1.9262,1.6395,angry
3.1667,3.0,2.2834,2.2225,2.9716,2.9104,2.2515,1.5833,angry
3.0012,3.0,4.8,1.6429,1.6429,3.25,2.0015,1.5833,angry
2.1176,1.5455,3.3396,2.508,5.016,6.0,2.085,1.0588,angry
3.2111,3.0,2.3758,1.6339,3.2037,4.4807,1.8856,1.7029,angry
2.6584,3.3855,2.9712,2.086,2.5109,3.6702,2.3466,1.5907,angry
2.5457,2.6509,4.9807,1.8708,2.1677,6.7082,1.8049,1.1848,angry
3.0039,4.111,3.7143,2.1794,2.1794,3.2596,2.1489,1.5404,angry
3.0438,1.7541,2.8987,1.8386,2.1151,5.3333,1.6262,1.4213,angry
2.2133,2.9506,4.2242,1.6217,2.118,3.8006,1.7231,1.1769,angry
2.1194,1.9956,3.5994,1.7318,2.7077,4.2048,2.0,1.2323,angry
3.1058,1.1641,3.0909,1.6306,2.0859,2.6304,2.1287,1.5915,angry
3.6497,1.857,2.3575,2.1508,1.9126,4.4385,1.4979,1.5033,angry
2.9246,2.8071,2.6163,2.2553,2.0723,2.9506,1.8924,1.2824,angry
3.0986,2.4258,2.4816,1.9236,2.7035,6.0828,1.9539,1.4119,angry
2.5495,1.4959,3.485,1.8544,2.1279,3.0414,2.4064,1.3453,angry
2.7001,4.8374,2.6376,2.3538,1.6728,3.2558,1.8521,1.4441,angry
2.6882,3.2,2.903,1.8718,2.9596,2.8,2.2189,1.5052,angry
3.5453,1.4915,3.1711,2.8138,2.2752,2.7613,2.1804,1.6395,angry
2.8242,5.0,2.6734,2.697,3.0526,3.8471,1.7437,1.456,angry
1.9976,3.0732,4.5771,2.1708,4.0388,5.2202,2.0599,1.0415,angry
2.9185,1.8439,2.5584,1.8798,3.6947,2.4331,2.3148,1.6179,angry
2.6823,2.7293,3.3296,1.8062,2.2236,3.1623,2.4219,1.4665,angry
2.9963,3.0067,2.5467,2.0623,4.0945,3.0067,1.9336,1.4649,angry
2.8299,2.7613,3.1429,1.6644,3.3747,2.4375,2.099,1.4514,angry
2.4936,2.3393,4.0,1.9167,4.3926,4.3333,1.8478,1.2112,angry
2.7299,1.9242,2.4224,2.2514,2.3128,3.0,2.0452,1.5139,angry
2.6165,2.5148,4.316,1.8898,3.1094,5.9666,2.0731,1.2844,angry
2.5803,1.75,2.4857,1.4979,2.9734,3.7947,2.2562,1.3646,angry
2.1667,2.25,3.1568,2.8444,3.5017,2.9205,2.3253,1.1111,angry
2.8674,2.9417,2.4086,1.8011,2.4036,2.8,2.2189,1.6055,angry
2.9185,2.6077,3.1769,2.4198,3.3215,3.5089,1.7159,1.4593,angry
2.8571,4.6667,2.1667,3.3798,3.3798,4.0078,1.623,1.3571,angry
2.3114,1.5952,2.6065,1.2909,2.0781,4.6667,1.9299,1.2491,angry
2.2709,2.1401,3.539,1.7293,2.5513,3.6162,1.7657,1.0594,angry
3.0832,2.557,2.6093,1.4545,3.1944,3.7583,1.8732,1.6943,angry
3.2851,1.1167,5.5,2.7557,2.7557,3.0,2.4545,1.5952,angry
2.9428,4.6786,4.5128,2.7181,2.9473,3.6461,1.7346,1.3705,angry
2.5145,4.0078,2.7782,1.9849,4.4385,4.7854,1.9266,1.378,angry
2.7409,1.55,3.4756,1.5638,2.2719,2.9506,2.325,1.432,angry
3.1595,2.1435,2.9783,2.4099,4.7576,3.0414,2.4064,1.627,angry
2.6675,2.5,3.6598,2.0025,2.3363,2.75,2.7288,1.4667,angry
2.6257,1.6,4.6771,1.9644,3.3857,4.4385,1.925,1.3125,angry
2.6582,1.8158,3.4437,2.3623,3.0144,4.2793,2.0077,1.3798,angry
3.5688,1.3435,3.0261,2.0702,3.5504,3.43,2.2102,1.8251,angry
3.3773,1.6,2.6066,2.1712,2.4814,3.0185,1.8806,1.6298,angry
2.0745,1.9019,2.8853,2.0046,3.0022,3.8471,2.1623,1.1237,angry
2.4927,1.9796,4.5,2.4067,1.9253,3.178,2.0919,1.2484,angry
3.7101,8.2462,2.6066,3.1187,3.1187,2.6101,1.7661,1.6179,angry
2.4914,3.8079,3.3217,1.7078,2.246,3.9108,1.877,1.3038,angry
2.7507,1.7778,3.6576,2.0738,2.9033,3.7583,1.9967,1.375,angry
2.3973,2.8636,4.607,2.5854,2.8128,2.2361,2.7857,1.2807,angry
2.2785,3.0,3.0267,1.9415,3.3976,4.3461,2.2242,1.168,angry
2.6199,2.1667,3.8486,3.1298,4.1731,2.5495,1.8478,1.31,angry
2.3852,2.0031,3.7901,2.0,3.1623,2.8,2.4296,1.3324,angry
3.0933,3.4041,2.9461,1.5005,3.1616,3.0414,2.5693,1.5819,angry
2.4742,2.1111,4.2794,2.3958,2.7571,4.8507,1.65,1.3684,angry
3.0303,4.3732,2.7488,1.9456,2.9048,2.7526,1.8165,1.6489,angry
2.5811,3.8471,4.094,2.761,2.3555,4.0552,2.0,1.2574,angry
2.4083,5.6765,2.5188,2.8072,3.4558,2.9417,1.8,1.2332,angry
3.0183,4.0139,4.0552,2.2916,2.7584,2.1926,2.1762,1.3519,angry
2.9286,3.3955,2.9661,1.9496,3.8993,5.3333,1.75,1.5,angry
2.8,2.9417,2.6874,1.9121,2.844,3.0,1.9333,1.5333,angry
2.1111,3.0,5.9564,2.0025,2.5297,4.6667,2.0714,1.168,angry
3.0782,3.6818,2.5,2.7613,2.7195,2.75,2.0909,1.4486,angry
3.0688,1.6298,2.1757,2.3393,3.9409,3.5089,2.0,1.6179,angry
2.1083,1.9026,3.75,1.7074,1.8137,3.8881,1.8755,1.1611,angry
2.9241,1.8385,1.7667,2.0868,2.4796,3.0067,1.7308,1.4636,angry
2.7877,4.3925,3.4051,2.7971,2.3854,2.6069,1.7672,1.2807,angry
2.3191,2.5612,5.9598,2.3461,2.8153,7.1554,1.7511,1.1057,angry
2.5285,3.8,6.4249,2.2952,2.0083,3.4,2.0009,1.2643,angry
2.7606,2.5544,3.6297,2.7995,3.3121,5.2559,2.1494,1.429,angry
2.312,1.8248,3.9055,2.0455,2.8367,7.1589,2.0553,1.1715,angry
3.1936,2.9483,3.0923,1.5215,2.1517,3.7583,2.2626,1.6643,angry
2.6588,6.0208,2.9708,2.344,3.3486,3.4785,2.1086,1.4142,angry
2.6099,2.3472,3.3343,1.5328,2.8518,3.821,1.7952,1.3511,angry
2.4379,2.3405,2.3454,2.3873,2.7937,4.1603,1.8679,1.3779,angry
2.6009,4.7434,3.305,2.7295,3.3602,3.0,2.1667,1.2,angry
2.9185,1.8439,2.5584,1.8798,3.6947,2.4331,2.3148,1.6179,angry
4.8571,1.6977,3.1429,2.1095,2.3123,2.4375,2.1891,2.1429,angry
3.1601,2.3616,1.9869,2.2069,3.2602,2.8071,1.9962,1.663,angry
2.9294,3.3955,6.5355,4.5052,2.6766,4.4385,1.7114,1.2857,angry
3.1029,2.4914,4.089,2.4324,2.7532,4.2245,1.8206,1.5366,angry
2.645,2.552,3.2434,2.0038,3.6184,3.4677,1.9172,1.3923,angry
2.8066,1.8409,3.0712,1.6293,1.8261,3.6667,1.5877,1.1908,angry
3.2906,2.6789,3.1665,2.0804,1.456,2.7526,1.5819,1.4514,angry
2.0008,2.5714,8.6667,2.0339,2.4501,3.3333,2.7019,1.0015,angry
2.0498,2.3599,6.5,1.934,2.6551,4.4272,2.0,1.1037,angry
2.9657,2.8388,3.0129,3.0373,3.4379,3.0923,1.9437,1.4921,angry
3.3608,1.8409,2.9381,2.2591,2.2813,3.2596,1.7707,1.6322,angry
3.6205,1.3517,3.0142,1.9568,1.6219,3.2062,1.8713,1.7262,angry
3.2985,2.7951,3.4961,2.22,1.9818,4.1593,1.8072,1.562,angry
3.2429,2.4739,2.9016,2.9596,2.1524,3.2358,1.676,1.3036,angry
2.3214,1.4514,6.8717,1.8663,2.2264,2.3049,2.7461,1.1999,angry
3.2454,2.5495,2.4769,1.9854,2.1346,2.9417,2.0044,1.6941,angry
2.7333,2.5,2.5529,2.8335,2.8058,4.3461,2.1489,1.4016,angry
2.7346,3.7583,4.6965,3.7656,3.7085,2.7526,1.9962,1.3969,angry
3.2605,2.7613,2.5964,1.9854,2.1957,3.0,2.1731,1.7297,angry
2.7166,3.0265,3.0884,2.9621,2.5,3.0104,2.414,1.394,angry
2.5871,1.675,2.6348,2.3583,2.2287,3.7314,2.0498,1.4428,angry
2.4105,3.4059,4.714,1.7143,2.6376,4.0,2.1683,1.1173,angry
2.9286,2.0,3.3385,2.8178,3.9558,3.0,1.8012,1.4286,angry
2.7868,1.7545,3.5178,2.5318,2.1098,3.8471,2.0616,1.3556,angry
2.648,1.8439,4.2332,2.6722,2.5637,3.8928,1.4979,1.3061,angry
2.7894,2.7456,3.4342,1.5,2.3765,4.6667,1.9299,1.4286,angry
2.6582,1.8158,3.4437,2.3623,3.0144,4.2793,2.0077,1.3798,angry
2.7122,1.404,3.5878,2.7421,3.4619,3.9115,2.2199,1.4125,angry
2.9066,1.7029,2.6952,1.6872,2.8423,2.9205,1.8289,1.4142,angry
2.5457,3.1623,2.7712,2.4277,4.1618,3.5089,2.1386,1.3083,angry
2.5864,1.7029,3.0909,2.1489,2.507,2.4,2.5847,1.3506,angry
2.6005,3.3333,2.757,1.9505,2.2987,3.0,2.334,1.6,angry
2.4651,1.5921,3.0052,1.8255,2.7362,3.8053,1.895,1.4142,angry
2.9891,2.7613,3.2337,2.5048,2.2023,3.8079,1.663,1.4514,angry
2.3296,2.9774,4.4395,1.9415,2.2342,3.5089,2.1481,1.2198,angry
3.0833,3.0,2.5339,1.7815,3.1016,2.7456,1.8571,1.6667,angry
3.3061,2.5,2.7748,1.7299,3.4152,3.0104,1.8289,1.6031,angry
2.9255,1.654,2.9381,1.8981,2.2625,3.8079,1.9119,1.4948,angry
2.8626,3.144,3.6328,1.627,1.8068,2.8101,2.2709,1.5087,angry
2.3114,5.3437,3.2678,2.1794,2.8667,3.7583,1.8637,1.1852,angry
2.797,3.6461,3.9005,3.7545,3.6424,3.0,1.9345,1.332,angry
2.5471,1.8084,5.099,2.5495,2.2662,3.0,2.336,1.3636,angry
2.1884,2.6667,4.357,1.924,1.6408,5.8138,1.8478,1.125,angry
2.8678,3.7268,2.6198,2.107,2.6452,4.3461,1.7029,1.4422,angry
3.0529,2.7951,2.4228,2.0848,3.0373,2.7951,1.8974,1.4422,angry
2.4543,1.3946,3.9048,1.8554,1.6354,3.0679,1.9764,1.217,angry
2.6888,1.7812,3.0,2.1745,3.301,3.3397,1.7626,1.4984,angry
2.3927,2.1898,2.98,1.8935,2.9147,2.8891,2.1897,1.3744,angry
3.2793,2.6789,2.7449,3.2664,2.3544,3.1623,1.9235,1.6322,angry
2.6654,2.3672,3.221,1.5833,2.2835,4.6098,1.9074,1.4261,angry
2.3651,1.9026,3.1367,1.6665,3.7156,5.6667,1.8833,1.2625,angry
2.8374,2.4775,3.3879,2.2768,2.2436,3.4726,1.7278,1.4726,angry
2.8626,3.144,3.6328,1.627,1.8068,2.8101,2.2709,1.5087,angry
3.0714,15.0333,4.3979,2.0715,3.8561,4.1302,1.9974,1.6643,angry
2.6835,3.3855,3.056,2.8207,2.5917,2.8555,2.0024,1.2288,angry
2.4658,2.8388,3.9645,4.245,3.7969,2.9814,1.9812,1.0807,angry
3.2222,2.25,2.3055,3.1102,3.1102,3.3333,1.8028,1.4487,angry
2.549,1.5811,3.5208,1.6955,2.2871,2.7951,2.456,1.2745,angry
2.3367,2.1476,6.4075,2.4593,2.508,4.3461,2.0,1.2708,angry
2.8634,5.0111,4.0156,1.7809,3.166,3.75,1.9345,1.4649,angry
2.7876,2.0616,4.6405,1.5586,2.3901,4.9396,2.2796,1.389,angry
2.6904,2.0,3.1269,1.9387,2.7142,2.8071,2.0,1.314,angry
3.061,3.43,4.0535,2.0752,2.156,3.4785,2.3793,1.3509,angry
2.625,1.3287,3.6425,1.625,1.8571,3.5,2.0013,1.3125,angry
2.4691,1.8806,6.0284,2.0703,1.9161,2.4083,2.5798,1.2346,angry
2.5257,2.1287,2.677,1.5085,2.6823,3.2596,2.3788,1.2919,angry
2.7245,2.5714,3.4133,1.8866,2.8085,3.8806,2.2578,1.5595,angry
2.5301,2.8333,2.6516,2.1547,3.0166,5.0111,2.0632,1.3529,angry
2.6114,4.0311,3.8891,1.918,3.3906,2.8071,2.1422,1.3038,angry
2.4318,6.2769,2.9232,3.8663,3.314,2.2,2.0082,1.1488,angry
3.0264,3.1623,3.4342,2.1523,2.5675,3.2882,2.0752,1.5511,angry
2.3595,2.1086,5.3333,1.6934,1.4333,3.0,2.0011,1.2941,angry
2.8484,5.0442,4.0822,2.5219,3.0263,3.2249,1.8081,1.4598,angry
3.6244,1.5811,2.195,1.517,3.2771,4.6043,1.9341,1.8676,angry
2.7019,1.5481,3.1612,2.0133,3.4699,7.5,1.9333,1.3506,angry
2.7814,1.4884,3.1665,2.5765,2.0834,3.0104,1.7617,1.3437,angry
3.3333,1.3682,3.0087,2.2686,2.2035,2.1633,2.1926,1.6026,angry
3.4177,1.9728,2.6065,2.3864,3.6289,4.0,1.75,1.75,angry
2.447,2.2326,4.2656,2.7524,3.6204,5.3748,2.0466,1.3345,angry
3.1048,2.7116,3.3879,2.2625,2.6423,3.8471,1.9347,1.544,angry
2.669,4.5,3.529,1.45,1.8055,3.75,2.201,1.3889,angry
2.4837,3.3397,3.9088,2.9102,2.4396,2.7526,2.0857,1.2457,angry
4.1289,2.0,2.3333,2.1935,2.1785,2.4,2.1683,1.8657,angry
2.7143,2.8,4.3333,2.2903,2.4762,2.6,2.2321,1.4304,angry
2.9155,1.6172,3.4986,1.8715,2.5944,3.0,1.8679,1.5358,angry
2.7322,3.5355,2.6928,1.7807,3.0538,3.43,1.9912,1.43,angry
3.8651,3.0185,3.6,2.285,2.2504,4.0,1.5092,1.55,angry
2.7125,3.1623,3.1974,2.4754,2.9866,5.7542,1.7618,1.4478,angry
3.2358,2.6077,4.5798,3.8941,5.0554,4.1231,2.1598,1.5416,angry
3.4213,1.3153,3.1612,2.1287,2.1503,1.9728,2.6667,1.7487,angry
2.6371,1.9849,3.1942,2.1502,2.5301,2.3616,2.2484,1.2844,angry
2.9155,2.0,3.1011,1.8997,1.9273,4.8374,1.9502,1.4826,angry
2.5387,3.1623,2.3334,1.8659,2.6387,2.7116,2.1927,1.3038,angry
2.9668,3.4059,2.444,1.6128,3.0142,3.7014,1.8912,1.5866,angry
3.3311,3.0104,2.96,2.6808,3.0376,2.9205,2.1735,1.5866,angry
2.8471,3.6162,3.1942,3.25,3.5688,3.8881,1.6218,1.3805,angry
3.0,2.1667,2.7632,2.1731,2.8974,2.8,1.9286,1.5404,angry
2.4472,1.6179,3.473,1.9613,2.0554,3.7468,1.962,1.3408,angry
3.0,2.5795,2.6847,1.9301,3.8993,3.2882,2.2374,1.6881,angry
2.7984,2.466,3.1367,2.7898,3.7407,3.0594,1.7951,1.4252,angry
2.9807,4.1593,2.749,1.8348,4.9059,5.0111,1.7346,1.5282,angry
2.6257,2.1731,4.4331,2.2419,2.7599,5.8822,1.8389,1.3061,angry
2.8541,4.219,2.929,2.7431,3.8793,4.219,1.802,1.3282,angry
2.9078,2.4083,2.4166,3.0273,3.0273,2.5495,1.7709,1.4142,angry
2.1562,2.5612,3.3217,1.9488,2.281,2.9104,2.5055,1.1648,angry
3.099,1.9709,4.1231,2.1904,2.4792,3.178,1.901,1.3966,angry
3.4541,2.9205,2.5224,2.3152,2.7619,2.7735,2.0,1.7617,angry
2.144,2.0902,5.1313,2.5716,2.7798,3.5518,2.0068,1.1337,angry
3.3202,4.1231,4.3035,2.4947,2.4947,2.5495,3.054,1.6943,angry
2.2216,2.2535,3.8713,1.6274,4.2255,4.3461,2.1475,1.1094,angry
3.4177,2.4,3.1262,1.992,1.734,2.7613,2.7161,1.752,angry
2.3859,2.2535,3.0185,1.6149,1.7099,4.25,1.9447,1.3879,angry
3.0636,3.4041,2.6413,2.3976,2.4141,2.466,1.9345,1.4979,angry
2.2868,2.7456,3.0207,1.3647,2.352,4.3333,1.6941,1.1451,angry
2.6163,2.325,2.9341,1.5747,1.8121,4.111,1.9246,1.2042,angry
2.4105,3.4059,4.714,1.7143,2.6376,4.0,2.1683,1.1173,angry
3.5935,13.1529,2.2698,2.7531,5.4351,3.821,1.6361,1.8389,angry
2.6588,1.5052,3.7417,2.1243,2.6554,3.3333,2.3022,1.4142,angry
2.5838,5.6765,3.7833,2.5055,3.7583,2.8382,1.7617,1.2919,angry
3.1576,4.3333,4.8327,2.5795,2.1771,3.25,2.0783,1.3868,angry
2.8382,3.0,3.0811,2.5,2.5,2.2361,2.2091,1.3333,angry
2.4216,2.7143,3.4232,1.412,2.3766,3.75,2.4009,1.4211,angry
4.0,1.765,4.4727,1.9871,2.4947,3.6667,1.8273,1.6704,angry
2.6199,3.8881,3.4169,2.7,3.375,2.6,2.1538,1.2476,angry
2.6266,3.144,4.5128,2.8504,3.5251,2.6077,2.0765,1.2538,angry
2.8388,2.6077,3.0207,2.4038,2.4038,2.75,2.2745,1.3061,angry
2.4112,2.7038,4.8399,2.2382,3.4925,3.6056,2.0801,1.1513,angry
2.9179,4.0,3.149,1.7542,2.5914,3.25,1.7709,1.3359,angry
3.1446,2.6077,3.0267,1.8571,2.5745,3.3955,1.9286,1.6125,angry
2.5833,3.0,3.8486,2.2091,3.1013,5.5,2.0021,1.4191,angry
3.0669,3.5089,3.7678,2.7491,1.9824,3.7947,2.3393,1.4267,angry
2.281,2.0051,10.099,2.105,1.7542,3.6667,2.0021,1.14,angry
2.7221,3.6818,5.0,3.0092,2.0062,3.35,1.7911,1.177,angry
2.7692,1.8571,3.1665,3.0948,3.5369,2.4,2.0017,1.31,angry
2.7876,2.1435,3.0129,1.5342,2.1276,4.0552,1.919,1.3996,angry
3.3113,2.1372,2.3064,1.985,1.855,3.2,1.8168,1.6941,angry
2.75,2.0,3.3344,2.4167,2.5935,2.8,2.144,1.2516,angry
2.5924,3.0626,3.1014,2.3538,2.4969,4.5277,2.0553,1.2862,angry
2.4266,3.4041,4.5563,2.2091,3.6819,3.6667,2.0,1.14,angry
2.1981,1.8273,4.5086,2.314,2.6811,6.7231,2.2112,1.1982,angry
2.5286,1.6704,3.9345,2.7744,2.7472,2.4,2.3393,1.2656,angry
2.0559,2.3783,4.5356,1.9119,1.9216,3.3955,2.0727,1.1611,angry
2.5838,8.5147,3.4111,2.1477,2.9773,2.6667,2.0,1.4093,angry
2.9271,1.625,2.2834,2.1951,3.2428,3.1623,2.153,1.5461,angry
2.0556,2.5456,5.2331,3.5575,3.5575,4.4385,1.8538,1.057,angry
2.8907,1.0598,3.3624,1.4005,2.2582,5.3852,2.2011,1.4805,angry
3.4423,3.1901,3.3223,2.0147,2.1661,3.0923,2.4588,1.6881,angry
3.0782,2.1662,3.0207,1.7535,2.0835,3.6818,1.9938,1.4514,angry
3.326,2.0069,3.0857,3.1416,2.4886,3.0414,1.9796,1.58,angry
2.2243,1.7707,3.3296,2.1222,2.6192,4.2573,2.1213,1.1703,angry
2.6384,4.0078,3.1455,2.7599,2.4902,3.5355,2.0,1.1999,angry
3.1595,2.1435,2.9783,2.4099,4.7576,3.0414,2.4064,1.627,angry
2.9336,6.7231,2.5222,2.3838,4.1429,4.0078,1.81,1.3969,angry
2.5724,3.5,2.7693,1.6491,2.3087,6.261,1.7857,1.3571,angry
2.6047,2.6874,3.4916,2.0742,3.5748,4.0078,1.81,1.4277,angry
3.2186,3.9115,2.8719,2.5589,3.3928,2.808,1.9178,1.5697,angry
2.2123,1.4142,4.316,2.1289,2.2135,3.2358,2.1319,1.1594,angry
4.2638,2.2361,2.8371,2.8634,2.788,2.4254,1.6125,1.562,angry
3.595,4.0139,2.5686,2.1742,2.7425,3.2558,1.9132,1.9173,angry
2.8021,1.4213,2.4764,1.765,3.0,5.5227,1.8197,1.3966,angry
