a1,a2,a3,a4,a5,a6,a7,a8,emotions
2.28864,4.17407,5.01479,1.67067,1.93418,2.38978,1.50242,1.73559,angry
2.39496,5.64602,3.12347,1.70933,1.7249,2.86538,1.39835,1.78639,angry
2.52578,4.31083,2.91501,1.56901,1.67165,2.44647,1.49894,1.90005,angry
2.24644,3.33368,3.08267,1.36374,1.32757,2.48123,1.5675,1.8015,angry
2.39966,1.53255,3.78381,1.8916,1.55221,1.52293,1.96764,1.82102,angry
2.55987,1.54794,3.47777,1.7593,1.24716,1.46495,1.99912,1.96337,angry
2.30874,5.20487,2.89364,1.79938,1.92081,2.07834,1.56948,1.72968,angry
2.15266,6.60335,2.85774,1.71856,1.83932,2.76185,1.36893,1.59206,angry
2.50129,3.05355,4.16742,1.8599,1.49648,2.23435,1.40098,1.88856,angry
2.60131,3.98928,3.61379,1.78399,1.80538,2.92805,1.33914,1.97067,angry
2.21028,4.31518,3.55128,1.54492,1.67955,2.18146,1.59621,1.67605,angry
2.31748,7.33843,2.90618,1.85568,2.12411,3.13941,1.33083,1.7035,angry
2.0398,3.76626,3.23679,2.20668,2.47162,1.80812,1.6364,1.47297,angry
2.15233,4.25468,3.06683,1.66428,1.68184,2.43656,1.47861,1.65617,angry
2.25611,1.69586,3.17355,1.65993,1.45317,2.16177,1.68249,1.68069,angry
2.55353,3.63428,5.55554,1.89496,1.82666,2.37794,1.55424,1.8871,angry
2.22001,3.89232,3.18842,1.84308,1.76763,2.00256,1.59434,1.64172,angry
2.02405,3.2585,3.51658,1.84896,1.75688,1.82874,1.69921,1.47685,angry
2.14564,1.67549,3.46381,1.95818,1.34702,2.07014,1.53915,1.60734,angry
2.48681,3.36638,3.0918,1.83201,1.43509,2.28081,1.51694,1.87232,angry
2.25062,3.91132,3.41783,1.75396,1.90815,2.42617,1.51834,1.72995,angry
2.16257,4.02829,4.96387,1.63674,1.82362,2.209,1.57792,1.66246,angry
2.0247,2.50803,3.53955,1.61138,1.97676,3.59336,1.33422,1.58314,angry
2.59051,2.18074,4.35484,1.89863,2.85185,2.66935,1.45623,1.91536,angry
2.15435,2.05259,3.80378,1.48702,1.84438,3.96872,1.33704,1.72459,angry
1.96791,2.43746,4.55822,1.88191,1.36028,1.8287,1.70192,1.47518,angry
2.13225,1.88482,8.28219,1.75514,1.5594,1.14463,2.73215,1.58357,angry
2.17263,3.07159,4.36594,1.62726,2.60476,3.58994,1.23669,1.74664,angry
2.45889,3.29547,6.14979,1.90888,2.02187,1.92641,1.6946,1.85367,angry
2.56884,2.59628,3.99818,1.74622,2.22695,2.05705,1.59072,1.91377,angry
2.57569,3.63082,3.89239,1.68682,1.46555,1.97759,1.61169,1.9822,angry
2.31748,7.33843,2.90618,1.85568,2.12411,3.13941,1.33083,1.7035,angry
2.21044,4.73268,3.58757,1.70895,1.96572,2.13054,1.56968,1.66256,angry
2.07357,1.50435,3.26662,1.71325,1.32721,1.92047,1.66468,1.60022,angry
2.73258,2.52075,3.68665,1.70692,1.20439,2.08085,1.52777,2.12777,angry
2.50805,1.94907,4.28699,1.85923,1.48721,2.18702,1.52826,1.88201,angry
2.59811,3.17773,3.40194,1.7598,1.35403,1.92691,1.67512,1.94856,angry
2.15013,2.34534,3.56031,1.80027,1.95557,2.94223,1.40853,1.6467,angry
2.34228,3.90724,3.26958,1.58916,1.65001,1.8595,1.71912,1.83466,angry
2.14053,3.78211,3.08544,1.55605,1.93511,3.44888,1.31371,1.71277,angry
2.37946,4.31566,3.83317,1.85163,1.636,1.63971,1.9515,1.74507,angry
2.32455,4.48586,3.72383,1.8747,2.26494,2.46809,1.49967,1.73679,angry
2.23825,2.62039,3.72753,1.53182,1.59347,2.85357,1.45271,1.74641,angry
2.13144,5.39208,3.94781,1.76757,1.96284,2.35239,1.46692,1.56977,angry
2.29473,2.1977,3.16135,1.76818,1.56112,2.11448,1.667,1.69904,angry
2.22227,4.18944,4.20533,1.90065,1.74303,2.20377,1.55642,1.59961,angry
2.09785,3.78276,2.89771,1.71777,2.03597,2.13718,1.55782,1.60675,angry
1.97299,1.82055,5.31996,1.64066,1.54319,2.07878,1.76777,1.48075,angry
2.25979,4.16234,2.81273,1.68524,1.29755,2.3761,1.48652,1.73163,angry
2.53745,2.01718,3.35475,1.56242,1.52101,1.72379,1.77711,1.98056,angry
2.56239,1.98528,3.81056,1.80266,1.17226,1.79723,1.69488,1.90916,angry
2.2148,2.47018,4.02786,1.93084,2.2496,1.95917,1.66837,1.69263,angry
2.12878,1.71969,4.75412,1.61404,1.91267,2.7991,1.49421,1.64632,angry
2.08621,2.23333,3.29983,1.77867,1.8254,2.45648,1.60379,1.5672,angry
2.32194,1.83738,7.15548,1.77963,1.63649,1.38598,2.26313,1.76697,angry
1.9317,2.36291,3.96526,1.84378,1.85683,1.85538,1.76729,1.44487,angry
2.58462,3.05755,3.87813,2.00746,1.92964,1.81431,1.75989,1.90022,angry
2.10788,2.79991,3.34385,1.61185,1.82647,2.59573,1.45028,1.65037,angry
2.39426,5.43763,4.40271,1.84641,2.00489,2.34294,1.50172,1.78344,angry
2.20967,4.48903,3.34456,1.64942,1.78772,2.35249,1.51448,1.67932,angry
2.47469,2.9076,3.98435,1.95652,1.81788,1.73088,1.87366,1.86473,angry
2.31275,2.36794,3.91138,1.71959,2.09765,2.33676,1.5363,1.76852,angry
2.27315,3.43962,2.75097,1.93295,2.76322,2.17718,1.49348,1.68485,angry
2.10153,2.12206,4.87418,1.79388,1.85487,1.95512,1.66387,1.63194,angry
2.36745,3.40319,3.20137,1.58318,1.8395,3.48699,1.30242,1.83759,angry
2.3647,6.21475,4.53207,1.92365,1.56178,2.14167,1.4397,1.71753,angry
2.5036,6.36073,3.1717,1.50355,1.95959,4.26079,1.22296,2.02555,angry
2.428,5.64365,4.0201,1.78762,1.79102,2.50256,1.60705,1.85525,angry
2.30146,4.14528,3.50488,1.68623,1.98912,2.63082,1.47666,1.79161,angry
2.16113,2.05461,3.96803,1.92368,1.37917,1.85548,1.70502,1.60462,angry
2.0802,2.96347,4.15684,1.76571,1.58932,1.83233,1.74825,1.55756,angry
2.06614,1.81645,3.6293,1.62787,1.57129,2.16042,1.75963,1.57824,angry
2.06374,1.48491,3.44595,1.40555,1.32705,2.1368,1.7766,1.63478,angry
2.6457,3.86397,3.85855,1.81297,2.09475,2.22734,1.56339,2.02824,angry
2.10707,1.54587,4.73121,1.71193,1.68746,2.10985,1.71731,1.56267,angry
2.02907,3.7222,4.82607,1.72176,1.65498,1.74839,1.71947,1.52753,angry
2.30377,2.8527,3.39509,1.75465,1.80735,2.7037,1.47082,1.69806,angry
2.4384,3.20103,3.70994,1.92987,1.77565,1.78181,1.81204,1.8314,angry
2.16306,1.68428,4.21126,2.0551,2.32008,1.6991,1.75247,1.49517,angry
1.98163,2.85074,4.91965,1.61675,2.09935,4.77937,1.24768,1.55487,angry
2.46327,2.83885,2.79179,1.63141,1.51277,2.45824,1.50396,1.90907,angry
2.46324,2.4656,4.82375,1.8666,1.38144,2.04674,1.5435,1.88153,angry
2.26372,5.80396,2.97207,1.70018,1.91061,2.3121,1.50876,1.7259,angry
2.01417,3.42733,3.80973,1.66588,1.79908,2.45102,1.535,1.54286,angry
1.98839,3.04232,2.93975,1.66006,2.0525,5.22927,1.17104,1.543,angry
2.4518,2.37874,2.90022,2.11771,2.36962,1.96753,1.6338,1.72542,angry
2.42071,2.28796,3.23353,1.61781,1.54791,2.34196,1.52204,1.93708,angry
2.24889,4.25036,3.47686,1.70565,1.87085,2.04475,1.58638,1.74135,angry
2.27579,2.57229,3.42577,1.73193,1.51896,1.42994,2.0455,1.75336,angry
2.28241,6.38465,3.81825,1.72425,2.26637,3.17528,1.34183,1.7466,angry
2.022,4.42767,4.09663,1.93222,2.41806,1.98111,1.54128,1.51972,angry
2.35744,3.18861,3.21133,1.79646,1.73431,1.9402,1.7205,1.76173,angry
2.41087,2.37171,3.74306,1.78013,2.42273,2.06113,1.60807,1.81182,angry
2.50731,3.31864,3.33265,1.67978,1.39621,2.11983,1.58055,1.91972,angry
2.00973,6.34225,6.11526,1.84297,1.82244,1.64427,1.71265,1.47322,angry
2.45511,3.22357,3.64566,1.96841,1.8041,1.78265,1.80795,1.82772,angry
2.34555,1.67666,3.0019,1.74075,1.5327,2.05751,1.72744,1.74402,angry
2.07567,2.12796,7.02601,1.62303,1.7148,1.86706,1.8397,1.62172,angry
2.3936,1.47137,3.57701,1.79408,2.03562,1.57404,1.97219,1.82285,angry
1.95791,1.55661,3.86476,1.62558,1.49786,2.04036,1.70484,1.50073,angry
2.34209,2.92696,3.37806,1.55459,1.57013,2.3762,1.55388,1.84446,angry
2.00865,2.17228,4.16822,1.70544,1.67558,3.12211,1.28391,1.54254,angry
2.54012,3.27165,3.35099,1.72342,1.67084,2.10681,1.59605,1.94261,angry
2.31918,3.10769,3.26764,1.61626,2.21094,3.21882,1.35247,1.80393,angry
1.83084,3.55685,3.7755,1.80042,2.13878,5.75661,1.15952,1.36895,angry
2.00965,2.08555,3.69462,1.604,1.55559,2.46465,1.62922,1.5437,angry
2.02682,2.5726,3.10936,1.94701,1.81576,2.04064,1.61262,1.46754,angry
2.52176,3.45515,2.45553,1.5075,1.65063,2.75994,1.41982,1.98663,angry
2.23263,4.90623,4.7678,1.8512,2.12352,2.11763,1.53956,1.67018,angry
2.605,5.70816,2.93551,1.72832,2.10369,2.77301,1.39278,1.99319,angry
2.05498,4.44013,3.3623,1.92331,2.03669,1.8839,1.61251,1.51319,angry
2.32224,3.26696,3.22012,1.96241,2.4607,1.81366,1.65073,1.70373,angry
2.51027,2.16433,2.83363,1.66103,1.65513,1.81643,1.79649,1.94354,angry
2.44099,3.41682,3.58563,1.65369,2.3538,3.70961,1.30451,1.94833,angry
2.35213,1.69578,3.71521,2.14962,1.24346,2.64843,1.34118,1.70136,angry
2.19509,1.40574,8.05765,1.76726,1.75352,1.36162,2.41984,1.64256,angry
2.16845,1.98489,2.99937,1.45309,1.67692,2.92495,1.47964,1.66421,angry
2.57104,2.76679,3.16584,2.05936,1.29653,2.04281,1.55439,1.90098,angry
2.29506,5.91607,3.24647,1.68037,1.75371,2.7484,1.43457,1.70795,angry
2.22175,5.42878,3.16054,1.58977,1.69867,2.89606,1.38499,1.7366,angry
2.45649,1.79141,3.06864,1.55317,1.49972,2.39305,1.66383,1.90275,angry
2.60745,3.39025,3.12341,1.86454,1.46583,1.89689,1.68135,1.93731,angry
2.33074,2.06166,3.44653,1.91652,1.45795,2.16926,1.50128,1.77357,angry
2.05654,6.18482,4.03149,1.94914,2.09625,2.55583,1.42258,1.4785,angry
2.56025,1.55971,2.78751,1.60071,1.58948,2.25471,1.73399,1.97435,angry
2.65691,3.12273,2.7759,1.65729,1.23559,2.7214,1.33054,2.03952,angry
2.62425,3.06996,3.9183,1.81006,2.02426,3.73444,1.28981,1.99577,angry
2.16783,1.51587,3.78582,1.55297,1.7827,2.45357,1.60955,1.64173,angry
2.06648,1.49146,3.8235,2.07447,2.11173,1.87707,1.66163,1.48752,angry
2.36234,3.86515,2.84752,1.68588,1.6665,2.15919,1.52047,1.82361,angry
2.16508,7.29774,3.33973,1.7,1.93962,3.40341,1.25925,1.6105,angry
2.13578,2.08288,3.22322,1.72941,2.14905,2.33768,1.52766,1.61691,angry
2.03125,9.91133,3.01484,1.64309,2.24603,3.84861,1.17887,1.55271,angry
2.66067,2.24101,3.01788,1.68722,1.5244,2.35749,1.51242,2.09175,angry
2.57805,1.62387,3.45961,1.54297,1.74288,2.88085,1.51818,2.06358,angry
1.89662,5.5911,3.35632,1.44195,1.88434,3.71032,1.2378,1.54239,angry
2.31182,2.65759,3.07313,1.76658,1.25717,1.58349,1.88661,1.72625,angry
2.39038,2.98264,3.72395,1.7453,2.00209,1.69436,1.83562,1.80749,angry
2.08997,2.7141,3.61156,1.62674,1.61144,2.59841,1.49972,1.55774,angry
2.221,4.39297,3.43779,1.89154,2.21414,2.53897,1.44435,1.62305,angry
2.26593,4.10526,3.2859,1.78474,1.9715,2.28693,1.52283,1.75623,angry
2.29007,3.26537,5.6927,1.78172,2.11823,2.0442,1.62126,1.75726,angry
2.33424,5.68411,2.89959,1.64614,1.77031,2.84927,1.37322,1.76854,angry
2.42659,4.51029,3.25738,1.7898,1.89434,2.14634,1.61609,1.78067,angry
2.31346,3.29584,2.7287,1.74977,1.50211,2.15956,1.48836,1.80264,angry
2.21093,3.81668,3.34662,2.10303,2.37889,2.01146,1.57726,1.58406,angry
2.39522,1.29483,5.45963,1.69659,1.5825,1.3365,2.23454,1.78409,angry
2.0732,5.10313,2.97282,1.54979,1.551,3.3676,1.21565,1.62308,angry
2.37002,1.91279,3.72539,1.80048,1.84707,2.51223,1.54389,1.80986,angry
2.42021,2.33656,3.57373,1.6239,1.68697,3.46299,1.37848,1.87692,angry
2.5294,4.52108,4.8353,1.72326,1.89527,2.13883,1.5643,1.90621,angry
2.41107,2.06896,3.76824,1.64908,1.74535,3.78561,1.36073,1.84382,angry
2.5344,4.16227,2.90079,1.70291,1.69968,2.92786,1.32103,1.95074,angry
2.38191,3.36322,2.86083,1.61898,1.91441,2.56687,1.48776,1.86473,angry
1.97195,2.322,2.75336,1.49284,1.6816,3.08395,1.38129,1.56627,angry
2.0632,2.70079,4.53764,1.68083,1.8165,2.05528,1.6451,1.57442,angry
2.3936,4.49885,3.16438,1.48789,1.91614,3.02369,1.33965,1.89705,angry
2.06266,2.02958,3.59716,1.75697,1.90411,3.25338,1.38692,1.56163,angry
2.31345,6.7885,2.96288,1.61019,1.59685,3.2108,1.26874,1.85507,angry
2.21146,3.63972,3.95862,1.77102,1.56661,1.77716,1.72361,1.6393,angry
2.14286,1.29795,4.8139,1.59637,1.67794,1.98316,1.88135,1.60506,angry
2.53662,3.13117,2.61697,1.7523,2.10686,2.21784,1.55979,1.91517,angry
2.30721,1.59802,5.48434,1.64372,1.88588,1.91887,1.82573,1.73378,angry
2.0866,4.64504,4.05291,1.70776,1.60365,1.57009,1.86635,1.58936,angry
2.64072,2.12672,3.20651,1.85572,1.48962,2.22054,1.49918,1.98397,angry
2.44446,2.58456,2.82844,1.66119,1.5259,2.45305,1.49797,1.85818,angry
2.69893,1.39423,3.36393,1.74059,1.69452,2.15116,1.75478,2.03353,angry
2.36324,5.72754,4.70377,1.97584,2.07508,2.41449,1.49955,1.71715,angry
2.22241,3.80498,4.59494,2.01887,1.79196,1.43432,2.08453,1.61643,angry
2.19877,2.05375,6.31664,1.72303,2.18347,2.23168,1.56077,1.65518,angry
2.33594,5.30132,2.82101,1.76176,2.23797,3.14402,1.32724,1.78888,angry
2.25234,6.55086,3.12237,1.77789,1.86353,2.59697,1.43763,1.68479,angry
2.2829,3.04944,5.61969,1.8906,1.84865,1.37817,2.07701,1.73218,angry
2.04817,2.76564,5.03437,1.57521,2.0968,4.57356,1.23921,1.61138,angry
2.16423,1.83059,4.81862,1.68675,1.85522,2.10053,1.68421,1.65387,angry
2.35149,5.37031,3.20021,2.00078,1.72395,2.36987,1.49552,1.64663,angry
2.46291,2.49594,3.45262,1.6664,1.69601,2.71705,1.43803,1.90889,angry
2.0934,6.97,3.80876,1.77127,1.59842,2.11344,1.57477,1.54814,angry
2.37631,3.65034,3.36521,1.6924,1.67104,1.94922,1.71278,1.83649,angry
2.13373,3.6739,3.21335,1.87279,1.82376,1.99095,1.57182,1.57787,angry
2.44087,2.00323,3.78756,1.82941,1.23511,1.86855,1.67973,1.80109,angry
2.71879,2.5215,2.86299,2.01805,1.16421,2.08186,1.45199,2.07378,angry
2.36537,4.38332,3.08839,1.78545,1.95758,2.21857,1.53555,1.81408,angry
2.21459,4.49218,3.33689,1.72812,1.87735,2.71457,1.37839,1.71286,angry
2.43321,4.56888,4.88507,1.82088,1.87896,2.33865,1.51028,1.86198,angry
2.34064,2.90786,3.45406,1.81325,1.90097,1.94889,1.7445,1.7741,angry
2.45819,5.04417,2.94352,1.7452,2.02786,3.4959,1.27312,1.88274,angry
2.56788,1.58226,3.16363,1.7089,1.90728,2.70629,1.49985,1.98123,angry
2.31659,6.46605,3.00303,1.71869,2.11846,3.39818,1.30175,1.7538,angry
2.26808,3.805,2.93501,1.80423,1.82851,2.28762,1.51265,1.6736,angry
2.17686,1.98994,3.06726,2.01999,2.54115,1.9024,1.6548,1.59595,angry
2.21334,1.32796,4.30758,1.93055,1.20244,1.72801,1.72255,1.56779,angry
2.26518,7.19537,3.18756,1.62406,1.93524,4.0683,1.18831,1.74899,angry
2.06267,2.12638,4.25554,1.76368,2.08241,2.47727,1.57961,1.56238,angry
2.3709,3.0049,3.45337,1.88284,2.34323,2.61918,1.44931,1.77835,angry
2.00893,6.86445,3.01806,1.62307,1.60497,2.51084,1.4236,1.47735,angry
2.13166,3.21617,3.89988,1.75356,1.81153,1.7563,1.76792,1.62326,angry
2.29113,1.97159,4.00081,1.70568,1.74008,2.24076,1.67512,1.76956,angry
2.70462,2.8054,2.97169,1.61576,1.77884,2.21444,1.53584,2.09466,angry
2.39109,1.51968,2.981,1.5859,1.5796,2.07434,1.76494,1.84962,angry
2.41339,3.95915,4.01271,1.79245,1.62514,2.20326,1.42967,1.85466,angry
2.134,3.97631,3.05213,1.81195,1.50515,1.46564,1.85729,1.59998,angry
2.44863,5.27645,3.26842,1.77759,2.01123,3.10271,1.32401,1.82953,angry
2.26782,4.73824,3.68446,1.79776,1.87805,2.01003,1.58955,1.7303,angry
2.28299,2.5071,3.1478,1.59982,1.643,2.44507,1.59325,1.75454,angry
1.78161,1.80198,6.25552,2.0232,1.76274,1.57794,1.98208,1.30734,angry
2.63423,2.63999,4.50858,1.7576,2.26225,2.34719,1.55417,2.00854,angry
2.57494,4.43627,3.86903,2.04446,1.66226,2.22998,1.5763,1.85048,angry
2.4085,4.06324,3.00227,1.75835,1.48117,2.49776,1.44283,1.84963,angry
2.53407,3.6119,2.9051,1.70259,1.78469,2.62037,1.46452,1.92649,angry
2.43586,3.53822,4.07645,1.61722,1.58053,2.20536,1.59757,1.88658,angry
2.20524,5.61524,3.03911,1.74537,1.77054,2.89378,1.35968,1.67054,angry
2.27167,1.88178,3.50606,1.65522,1.53323,2.15958,1.62803,1.74777,angry
1.90314,3.36576,4.33609,1.79593,1.93038,3.13885,1.35853,1.44339,angry
2.27923,2.30089,3.63015,1.94177,1.99929,1.79401,1.72823,1.67839,angry
2.2718,6.65541,3.40064,1.7285,1.88775,3.39654,1.28289,1.7106,angry
2.47251,4.02819,2.74838,1.73871,1.70539,3.06051,1.31305,1.89537,angry
2.13743,3.44784,4.89038,1.49611,1.72568,3.84059,1.28364,1.69988,angry
2.55488,4.0403,3.74358,1.76536,1.71782,2.51889,1.5283,1.89882,angry
2.67535,2.22615,3.56787,1.87489,1.38206,2.37874,1.47087,1.99688,angry
2.02952,5.3159,5.85371,1.80131,1.70219,1.81124,1.71405,1.50543,angry
2.21116,1.67874,8.13209,1.60512,1.8087,2.21396,1.74872,1.68666,angry
2.33501,3.10066,2.47524,1.94127,2.58512,2.08174,1.54803,1.70903,angry
2.34871,1.46425,4.22641,1.88156,1.18506,1.39934,2.00775,1.72871,angry
2.59025,3.88086,3.01862,1.5968,1.57464,3.42012,1.2519,2.00138,angry
2.02671,1.64094,6.72331,1.65109,1.44833,1.36133,2.32485,1.52944,angry
2.21072,5.36002,2.56029,1.51207,1.43114,2.61649,1.45183,1.66526,angry
2.30825,3.92196,3.35004,1.83792,1.83515,1.82894,1.73618,1.74744,angry
2.5314,1.96346,3.61895,1.85581,1.17156,1.82806,1.68684,1.84868,angry
2.3531,2.96774,2.73107,1.57715,2.2864,2.01763,1.60439,1.84144,angry
2.19409,5.00573,3.2355,1.71694,1.70963,2.71508,1.39692,1.60003,angry
1.80392,3.71474,3.7086,1.62174,1.94963,3.93499,1.24319,1.4134,angry
2.65225,1.66272,3.09793,1.7354,1.73911,1.8707,1.79288,2.00159,angry
2.40558,2.1769,3.06722,1.60568,1.84774,2.27773,1.55193,1.91827,angry
2.28089,3.836,2.80824,1.76502,2.44288,2.101,1.55305,1.74404,angry
2.4414,1.75686,3.10899,1.72529,1.6389,2.00698,1.72796,1.82183,angry
2.10648,1.91654,3.9593,1.87174,1.96576,3.33942,1.42419,1.57123,angry
1.98019,1.44104,7.21274,1.89853,1.66652,0.94011,3.04573,1.45753,angry
2.56097,3.95871,3.33617,1.60085,1.92098,3.15979,1.36919,1.97195,angry
1.89475,2.96197,3.89723,1.67995,1.67293,2.69773,1.44385,1.47023,angry
2.30692,2.20312,2.816,1.65188,1.89846,3.49074,1.32022,1.78162,angry
1.89512,2.84181,4.65718,1.74193,1.93358,2.10412,1.58539,1.46637,angry
2.33361,4.16563,3.35833,1.84505,1.89627,1.93464,1.70504,1.76349,angry
2.5015,2.66867,3.37457,1.8498,1.62801,2.16247,1.54506,1.89713,angry
2.26418,4.54732,2.82856,1.64239,1.7617,2.95223,1.37339,1.75163,angry
2.29761,2.9565,3.19133,1.73758,1.66008,1.94664,1.68619,1.73244,angry
2.11038,3.11292,3.05019,1.75343,1.88144,2.20188,1.59286,1.64337,angry
2.06656,1.76063,3.14211,1.57146,1.69917,2.74826,1.52987,1.58506,angry
2.10077,1.55568,4.8199,2.03594,1.38315,1.85054,1.63917,1.54264,angry
2.64158,2.20975,2.78846,1.68085,1.83666,2.70652,1.46321,2.02304,angry
2.31965,1.33646,4.84428,1.79752,1.95314,2.03356,1.76662,1.73896,angry
3.1987,1.29952,2.1476,2.10445,0.96936,2.24989,1.42802,2.31786,angry
2.17913,4.92228,3.74194,1.93159,1.7755,2.00852,1.56547,1.61344,angry
2.26365,5.51859,3.06876,1.72562,1.89672,3.19866,1.34027,1.7479,angry
2.46669,3.16437,3.18853,1.74053,2.05482,2.28364,1.54532,1.91271,angry
2.39038,1.6286,3.60893,1.65553,1.85024,2.32336,1.65005,1.84912,angry
2.45391,3.32292,3.73353,1.96904,1.79732,1.79785,1.80464,1.83043,angry
2.42762,4.15439,4.27143,1.72924,1.89908,2.05312,1.61069,1.84874,angry
2.11165,2.33649,3.1711,1.66862,2.22576,3.17051,1.38198,1.67977,angry
2.14273,6.44216,2.76573,1.49173,1.76617,3.93681,1.22021,1.75744,angry
2.26566,2.53765,4.4629,1.73205,1.87906,2.48885,1.52783,1.71739,angry
2.56159,1.43245,3.40746,1.72049,2.03174,2.42496,1.60371,1.95486,angry
1.95893,2.49981,3.9093,1.60471,1.64306,1.70389,1.81433,1.49926,angry
2.17501,1.45325,4.14229,2.11592,1.91522,1.48262,2.0471,1.59124,angry
1.96324,2.43024,3.33947,1.7136,1.85867,2.69755,1.45486,1.50013,angry
2.17936,2.83852,3.12622,1.75305,1.59541,1.56336,1.94118,1.63381,angry
2.54068,2.77272,2.72747,1.97465,2.31862,2.02969,1.61271,1.86309,angry
2.34387,4.30618,2.6853,1.82554,1.33111,2.19822,1.51533,1.7396,angry
2.0093,2.26471,5.97884,1.69847,1.66776,1.35379,2.27699,1.5078,angry
2.59267,3.02798,3.02753,1.57419,1.55938,3.40432,1.26987,1.99004,angry
1.86732,2.35618,2.72574,1.61608,1.48604,2.9938,1.49848,1.3947,angry
2.84577,2.95372,3.87426,1.72437,1.50904,2.7294,1.37315,2.15278,angry
2.19433,1.93086,4.12368,1.73587,1.92372,3.15266,1.40509,1.71592,angry
1.97302,2.61131,5.00931,1.72992,1.99483,1.8257,1.75349,1.5247,angry
2.72195,2.83434,3.09311,1.60214,1.73533,2.33688,1.51593,2.12809,angry
2.32394,3.07241,2.87588,1.79905,2.46,2.86121,1.3886,1.78306,angry
2.15809,4.12682,4.44921,1.76076,1.54348,2.12894,1.57492,1.62333,angry
2.28783,5.52499,2.8692,1.71306,2.26326,3.79239,1.25154,1.76395,angry
2.17585,6.68947,3.47541,1.80957,1.78531,2.65672,1.40396,1.61166,angry
2.31472,4.68829,4.33848,2.20649,1.98883,1.88465,1.68325,1.62275,angry
2.24447,6.03432,3.16963,1.76529,2.0049,3.13937,1.31404,1.69922,angry
2.32432,4.09135,2.86047,1.75042,1.93434,2.22129,1.56765,1.7948,angry
1.98511,3.21024,3.99048,1.7373,1.79942,3.05939,1.42863,1.51237,angry
2.1791,1.91388,4.68591,1.64524,1.31293,2.133,1.60285,1.66876,angry
1.99323,1.90844,5.38972,1.674,1.5079,2.69562,1.46343,1.57345,angry
2.20637,5.37494,5.1872,1.96802,1.99252,1.92587,1.66192,1.64731,angry
2.36314,2.07347,3.02406,1.71887,1.92642,2.91802,1.40439,1.83287,angry
1.94846,1.75384,3.74819,1.61853,1.60937,2.10148,1.73805,1.52024,angry
2.05478,1.78903,2.83866,1.59867,1.48918,2.2939,1.61863,1.55575,angry
2.11618,4.13472,2.9304,1.63272,1.99326,3.35888,1.31675,1.62232,angry
2.06396,8.11501,4.23417,1.638,1.95399,2.55477,1.4658,1.59781,angry
2.23295,2.49265,3.38996,1.67974,1.89155,4.82399,1.22044,1.74971,angry
2.52608,4.33499,3.40694,1.7515,1.82495,2.38784,1.52236,1.90335,angry
2.27978,2.55338,3.54657,1.6826,1.76857,2.24627,1.61254,1.78108,angry
2.63802,3.73279,3.0783,1.87095,1.31791,2.36076,1.38467,1.9982,angry
2.30004,3.3285,3.32741,1.6399,1.7214,2.09515,1.57964,1.78529,angry
2.81063,3.51943,5.14383,1.74622,2.27809,2.70609,1.53951,2.13444,angry
2.29285,3.07923,2.55066,1.49197,1.73001,4.40627,1.21187,1.81977,angry
1.83445,2.6171,3.57668,1.6306,1.74395,3.21981,1.33166,1.39817,angry
2.11335,7.25182,4.28415,2.07052,1.7934,1.89081,1.64797,1.52669,angry
2.65225,1.66272,3.09793,1.7354,1.73911,1.8707,1.79288,2.00159,angry
2.17172,1.4123,3.42641,1.79958,1.62725,1.48139,2.15461,1.64706,angry
2.5353,2.36391,2.90438,1.8202,1.66372,2.09643,1.65165,1.90882,angry
2.38928,4.95052,3.65647,1.75834,1.84292,2.5148,1.46687,1.79595,angry
2.28147,3.94604,4.16949,1.73551,1.91177,2.3415,1.5313,1.72395,angry
2.2072,7.01235,3.24951,1.71899,2.31029,3.93299,1.20474,1.67565,angry
2.31452,1.2967,3.14247,2.1151,1.02282,1.59943,1.68722,1.62869,angry
2.37477,1.541,3.24116,2.05634,1.1456,1.75938,1.66039,1.70652,angry
2.08751,3.52286,3.08921,1.75882,1.8156,1.97752,1.61658,1.55163,angry
1.98835,2.24059,9.24071,1.88724,1.84536,2.00113,1.81332,1.49455,angry
2.20443,4.5296,4.36615,1.61,2.29246,2.87957,1.35669,1.76207,angry
2.41484,3.37844,4.57876,1.63988,1.83059,2.10477,1.66006,1.81962,angry
2.22488,2.85375,3.42902,1.88006,2.30145,2.3802,1.501,1.68651,angry
2.30657,1.98322,3.07126,1.85386,1.89565,2.09636,1.54386,1.67608,angry
2.50523,3.14479,2.8432,1.75434,1.70985,2.20754,1.59233,1.87374,angry
2.50502,1.2613,2.78172,1.58134,1.35129,1.87783,1.77574,1.87393,angry
2.62306,3.52022,3.63102,1.61009,1.51477,2.54673,1.47382,1.97755,angry
2.03548,1.67352,6.92288,1.87892,1.76999,1.381,2.34131,1.57004,angry
2.48509,2.13573,3.81497,1.61188,1.90534,1.77277,1.74794,1.91945,angry
2.24896,2.41489,3.11573,1.59462,1.64881,2.26997,1.62211,1.72469,angry
2.331,4.23321,3.83523,1.77173,2.08392,2.49186,1.49713,1.79391,angry
2.39975,4.81729,4.69376,1.62923,1.94204,2.54815,1.44007,1.8135,angry
2.40176,3.67648,3.44722,1.68442,1.92405,2.11237,1.62123,1.88073,angry
2.15959,4.24899,3.26155,1.84243,1.61796,1.44403,2.02197,1.62048,angry
2.15277,3.10438,4.75389,1.49688,1.55596,2.7239,1.45679,1.72621,angry
